Title,Rating,Genres,Url
The Frighteners (1996) ,7.1,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0116365/
Sleepaway Camp (1983) ,6.3,Horror            ,www.imdb.com/title/tt0086320/
House on Haunted Hill (1959) ,6.9,"Crime, Horror, Mystery            ",www.imdb.com/title/tt0051744/
Insidious: Chapter 2 (2013) ,6.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2226417/
Splice (2009) ,5.7,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt1017460/
Unfriended: Dark Web (2018) ,5.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt4761916/
The Thing from Another World (1951) ,7.1,"Horror, Sci-Fi            ",www.imdb.com/title/tt0044121/
Anaconda (1997) ,4.8,"Action, Adventure, Horror            ",www.imdb.com/title/tt0118615/
Last Night in Soho (2021) ,None,"Drama, Horror, Thriller            ",www.imdb.com/title/tt9639470/
Child's Play (1988) ,6.6,"Fantasy, Horror, Thriller            ",www.imdb.com/title/tt0094862/
The Empty Man (2020) ,None,"Crime, Drama, Horror            ",www.imdb.com/title/tt5867314/
The Omen (1976) ,7.5,Horror            ,www.imdb.com/title/tt0075005/
"As Above, So Below (2014) ",6.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2870612/
Let It Snow (2020) ,4.2,"Horror, Thriller            ",www.imdb.com/title/tt11272898/
Silent Hill: Revelation (2012) ,5.0,"Fantasy, Horror            ",www.imdb.com/title/tt0938330/
Antichrist (2009) ,6.6,"Drama, Horror            ",www.imdb.com/title/tt0870984/
Blade: Trinity (2004) ,5.9,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt0359013/
Let's Scare Julie (2020) ,2.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt8547768/
Eraserhead (1977) ,7.4,"Fantasy, Horror            ",www.imdb.com/title/tt0074486/
Final Destination 2 (2003) ,6.2,"Horror, Thriller            ",www.imdb.com/title/tt0309593/
Scooby-Doo 2: Monsters Unleashed (2004) ,5.1,"Adventure, Comedy, Family            ",www.imdb.com/title/tt0331632/
Gokseong (2016) ,7.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt5215952/
Gwoemul (2006) ,7.1,"Action, Drama, Horror            ",www.imdb.com/title/tt0468492/
Invasion of the Body Snatchers (1978) ,7.4,"Horror, Sci-Fi            ",www.imdb.com/title/tt0077745/
Annabelle: Creation (2017) ,6.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt5140878/
Countdown (III) (2019) ,5.4,"Horror, Thriller            ",www.imdb.com/title/tt10039344/
The Mothman Prophecies (2002) ,6.4,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0265349/
Scary Movie 2 (2001) ,5.3,"Comedy, Horror            ",www.imdb.com/title/tt0257106/
High Life (2018) ,5.8,"Adventure, Drama, Horror            ",www.imdb.com/title/tt4827558/
A Nightmare on Elm Street Part 2: Freddy's Revenge (1985) ,5.5,Horror            ,www.imdb.com/title/tt0089686/
Tremors (1990) ,7.1,"Comedy, Horror            ",www.imdb.com/title/tt0100814/
You're Next (2011) ,6.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt1853739/
Leatherface (2017) ,5.0,"Crime, Horror, Thriller            ",www.imdb.com/title/tt2620590/
Hostel: Part II (2007) ,5.5,"Horror, Thriller            ",www.imdb.com/title/tt0498353/
The Wraith (1986) ,6.0,"Action, Horror, Romance            ",www.imdb.com/title/tt0092240/
Friday the 13th: A New Beginning (1985) ,4.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0089173/
Nocturne (II) (2020) ,5.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt11044858/
The Return of the Living Dead (1985) ,7.3,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0089907/
Hollow Man (2000) ,5.8,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0164052/
Amityville: The Awakening (2017) ,4.8,"Horror, Thriller            ",www.imdb.com/title/tt1935897/
Låt den rätte komma in (2008) ,7.9,"Crime, Drama, Fantasy            ",www.imdb.com/title/tt1139797/
Session 9 (2001) ,6.4,"Horror, Mystery            ",www.imdb.com/title/tt0261983/
Underworld: Blood Wars (2016) ,5.8,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt3717252/
Insidious: The Last Key (2018) ,5.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt5726086/
La piel que habito (2011) ,7.6,"Drama, Horror, Thriller            ",www.imdb.com/title/tt1189073/
The People Under the Stairs (1991) ,6.4,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt0105121/
The Little Stranger (2018) ,5.5,"Drama, Horror, Mystery            ",www.imdb.com/title/tt6859762/
The Curse of Audrey Earnshaw (2020) ,4.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt7157146/
House on Haunted Hill (1999) ,5.7,"Crime, Fantasy, Horror            ",www.imdb.com/title/tt0185371/
Candyman (2021) ,None,"Horror, Thriller            ",www.imdb.com/title/tt9347730/
Sleepwalkers (1992) ,5.3,"Fantasy, Horror            ",www.imdb.com/title/tt0105428/
The Visit (I) (2015) ,6.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3567288/
Vampire Academy (2014) ,5.5,"Action, Comedy, Drama            ",www.imdb.com/title/tt1686821/
Deep Blue Sea 3 (2020) ,4.6,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt11946300/
Ang-ma-reul bo-at-da (2010) ,7.8,"Action, Crime, Drama            ",www.imdb.com/title/tt1588170/
Intersect (2020) ,4.9,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt4205718/
Eli (I) (2019) ,5.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt5294518/
Them! (1954) ,7.2,"Horror, Sci-Fi            ",www.imdb.com/title/tt0047573/
Black Water: Abyss (2020) ,4.5,"Action, Drama, Horror            ",www.imdb.com/title/tt7978672/
Megan Is Missing (2011) ,4.7,"Drama, Horror, Thriller            ",www.imdb.com/title/tt1087461/
Alien: Resurrection (1997) ,6.2,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0118583/
Leprechaun (1993) ,4.8,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0107387/
Resident Evil: The Final Chapter (2016) ,5.5,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt2592614/
Verónica (I) (2017) ,6.2,Horror            ,www.imdb.com/title/tt5862312/
Boo! A Madea Halloween (2016) ,4.6,"Comedy, Drama, Horror            ",www.imdb.com/title/tt5325452/
The Howling (1981) ,6.6,Horror            ,www.imdb.com/title/tt0082533/
Ma (2019) ,5.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt7958736/
Death Note (I) (2017) ,4.5,"Action, Adventure, Crime            ",www.imdb.com/title/tt1241317/
"Ich seh, Ich seh (2014) ",6.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3086442/
Slender Man (2018) ,3.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt5690360/
The Black Sleep (1956) ,6.1,"Horror, Sci-Fi            ",www.imdb.com/title/tt0049013/
Night of the Demons (1988) ,6.2,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0093624/
Scream 3 (2000) ,5.6,"Horror, Mystery            ",www.imdb.com/title/tt0134084/
13 Ghosts (1960) ,6.1,"Horror, Mystery            ",www.imdb.com/title/tt0053559/
Halloween Party (2019) ,4.4,Horror            ,www.imdb.com/title/tt6250650/
Book of Blood (2009) ,5.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt1169809/
Cargo (I) (2017) ,6.3,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt3860916/
In the Mouth of Madness (1995) ,7.2,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0113409/
The Amityville Horror (1979) ,6.3,Horror            ,www.imdb.com/title/tt0078767/
Larry (2020) ,None,"Drama, Horror, Mystery            ",www.imdb.com/title/tt8004664/
"Don't Worry, Darling ",None,"Horror, Thriller            ",www.imdb.com/title/tt10731256/
The Human Centipede (First Sequence) (2009) ,4.4,Horror            ,www.imdb.com/title/tt1467304/
Flatliners (2017) ,5.2,"Drama, Horror, Mystery            ",www.imdb.com/title/tt2039338/
28 Weeks Later (2007) ,7.0,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0463854/
The Shallows (2016) ,6.3,"Drama, Horror, Thriller            ",www.imdb.com/title/tt4052882/
Tales from the Hood (1995) ,6.4,"Crime, Drama, Horror            ",www.imdb.com/title/tt0114609/
Bumperkleef (2019) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt9015188/
Happy Death Day 2U (2019) ,6.2,"Comedy, Horror, Mystery            ",www.imdb.com/title/tt8155288/
Mama (I) (2013) ,6.2,"Horror, Thriller            ",www.imdb.com/title/tt2023587/
Jacob's Ladder (I) (1990) ,7.5,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0099871/
Ginger Snaps (2000) ,6.8,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0210070/
The Messengers (2007) ,5.4,"Horror, Thriller            ",www.imdb.com/title/tt0425430/
Drag Me to Hell (2009) ,6.5,"Horror, Thriller            ",www.imdb.com/title/tt1127180/
Friday the 13th Part VI: Jason Lives (1986) ,6.0,"Horror, Thriller            ",www.imdb.com/title/tt0091080/
The Strangers: Prey at Night (2018) ,5.2,Horror            ,www.imdb.com/title/tt1285009/
The Crazies (2010) ,6.5,"Horror, Thriller            ",www.imdb.com/title/tt0455407/
The Girl Next Door (2007) ,6.6,"Crime, Drama, Horror            ",www.imdb.com/title/tt0830558/
February (I) (2015) ,5.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3286052/
The Pale Door (2020) ,4.7,"Drama, Horror, Western            ",www.imdb.com/title/tt9178402/
Re-Animator (1985) ,7.2,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0089885/
Killer Klowns from Outer Space (1988) ,6.2,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0095444/
Videodrome (1983) ,7.2,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0086541/
The Ghoul (1933) ,5.9,"Action, Drama, Horror            ",www.imdb.com/title/tt0024055/
The Love Witch (2016) ,6.2,"Comedy, Horror, Romance            ",www.imdb.com/title/tt3908142/
Would You Rather (2012) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt1999995/
The Perfection (2018) ,6.1,"Drama, Horror, Thriller            ",www.imdb.com/title/tt7772580/
Warm Bodies (2013) ,6.8,"Comedy, Horror, Romance            ",www.imdb.com/title/tt1588173/
The Hills Have Eyes (1977) ,6.3,"Horror, Thriller            ",www.imdb.com/title/tt0077681/
Nosferatu (1922) ,7.9,"Fantasy, Horror            ",www.imdb.com/title/tt0013442/
Insidious: Chapter 3 (2015) ,6.1,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3195644/
Hellboy (2004) ,6.8,"Action, Fantasy, Horror            ",www.imdb.com/title/tt0167190/
Gremlins 2: The New Batch (1990) ,6.4,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0099700/
Z (I) (2019) ,5.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt8995218/
Dawn of the Dead (1978) ,7.9,"Action, Adventure, Horror            ",www.imdb.com/title/tt0077402/
Ouija: Origin of Evil (2016) ,6.1,"Drama, Horror, Mystery            ",www.imdb.com/title/tt4361050/
The Endless (I) (2017) ,6.5,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt3986820/
The Fly (1958) ,7.1,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0051622/
Boyz in the Wood (2019) ,6.2,"Action, Comedy, Horror            ",www.imdb.com/title/tt9735758/
Frankenstein (1931) ,7.8,"Drama, Horror, Romance            ",www.imdb.com/title/tt0021884/
Possession (1981) ,7.4,"Drama, Horror            ",www.imdb.com/title/tt0082933/
The Silence (II) (2019) ,5.3,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt7315484/
Priest (2011) ,5.7,"Action, Horror, Thriller            ",www.imdb.com/title/tt0822847/
Jigsaw (I) (2017) ,5.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3348730/
The Fog (1980) ,6.8,"Horror, Thriller            ",www.imdb.com/title/tt0080749/
Shivers (1975) ,6.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt0073705/
Pitch Black (2000) ,7.1,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0134847/
Nurse 3-D (2013) ,4.5,"Horror, Thriller            ",www.imdb.com/title/tt1913166/
Circle (II) (2015) ,6.0,"Drama, Horror, Mystery            ",www.imdb.com/title/tt3118452/
Resident Evil: Apocalypse (2004) ,6.2,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0318627/
Uncle Peckerhead (2020) ,5.6,"Comedy, Horror, Music            ",www.imdb.com/title/tt11695654/
The Texas Chainsaw Massacre 2 (1986) ,5.6,"Comedy, Horror            ",www.imdb.com/title/tt0092076/
Final Destination 5 (2011) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt1622979/
Down a Dark Hall (2018) ,5.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt2372251/
Tucker and Dale vs Evil (2010) ,7.5,"Comedy, Horror            ",www.imdb.com/title/tt1465522/
From Beyond (1986) ,6.7,"Horror, Sci-Fi            ",www.imdb.com/title/tt0091083/
Spell (2020) ,None,"Horror, Thriller            ",www.imdb.com/title/tt10736580/
Let Me In (I) (2010) ,7.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt1228987/
Society (1989) ,6.5,"Comedy, Horror            ",www.imdb.com/title/tt0098354/
Resident Evil: Retribution (2012) ,5.4,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt1855325/
The Texas Chainsaw Massacre: The Beginning (2006) ,5.8,"Horror, Thriller            ",www.imdb.com/title/tt0420294/
Antlers (2021) ,None,"Horror, Mystery            ",www.imdb.com/title/tt7740510/
Dead Silence (2007) ,6.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0455760/
Legion (2010) ,5.2,"Action, Fantasy, Horror            ",www.imdb.com/title/tt1038686/
Scanners (1981) ,6.8,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0081455/
Cabin Fever (2002) ,5.7,"Drama, Horror            ",www.imdb.com/title/tt0303816/
The Bad Batch (2016) ,5.3,"Drama, Horror, Romance            ",www.imdb.com/title/tt4334266/
Doom (2005) ,5.2,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0419706/
Summer of 84 (2018) ,6.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt5774450/
The Purge: Election Year (2016) ,6.0,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt4094724/
1408 (2007) ,6.8,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt0450385/
Black Christmas (1974) ,7.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0071222/
Winchester (2018) ,5.4,"Biography, Drama, Fantasy            ",www.imdb.com/title/tt1072748/
Return to Oz (1985) ,6.7,"Adventure, Family, Fantasy            ",www.imdb.com/title/tt0089908/
House (1985) ,6.2,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0091223/
Swamp Thing (1982) ,5.4,"Horror, Sci-Fi            ",www.imdb.com/title/tt0084745/
Braindead (1992) ,7.5,"Action, Comedy, Fantasy            ",www.imdb.com/title/tt0103873/
Archons (2018) ,3.6,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt5790218/
The Masque of the Red Death (1964) ,7.0,Horror            ,www.imdb.com/title/tt0058333/
Captive State (2019) ,6.0,"Action, Adventure, Drama            ",www.imdb.com/title/tt5968394/
Elvira: Mistress of the Dark (1988) ,6.6,"Comedy, Horror            ",www.imdb.com/title/tt0095088/
Terrifier (2016) ,5.6,"Horror, Thriller            ",www.imdb.com/title/tt4281724/
The First Purge (2018) ,5.2,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt6133466/
Day of the Woman (1978) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt0077713/
47 Meters Down: Uncaged (2019) ,5.0,"Adventure, Drama, Horror            ",www.imdb.com/title/tt7329656/
The Changeling (1980) ,7.2,Horror            ,www.imdb.com/title/tt0080516/
Phantasm (1979) ,6.7,"Horror, Sci-Fi            ",www.imdb.com/title/tt0079714/
Wes Craven's New Nightmare (1994) ,6.4,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt0111686/
The Island of Dr. Moreau (1996) ,4.6,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0116654/
Psycho (1998) ,4.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0155975/
The Cloverfield Paradox (2018) ,5.5,"Action, Adventure, Horror            ",www.imdb.com/title/tt2548396/
Planet Terror (2007) ,7.1,"Action, Adventure, Comedy            ",www.imdb.com/title/tt1077258/
Tales of Halloween (2015) ,5.5,"Comedy, Horror            ",www.imdb.com/title/tt4163020/
Angel Heart (1987) ,7.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0092563/
The Exorcist III (1990) ,6.4,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0099528/
Rabid (1977) ,6.3,"Horror, Sci-Fi            ",www.imdb.com/title/tt0076590/
The Collector (I) (2009) ,6.4,"Action, Crime, Horror            ",www.imdb.com/title/tt0844479/
Funny Games (2007) ,6.6,"Crime, Drama, Horror            ",www.imdb.com/title/tt0808279/
Dracula 2000 (2000) ,4.9,"Action, Fantasy, Horror            ",www.imdb.com/title/tt0219653/
Dark Skies (2013) ,6.3,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt2387433/
The Mummy: Tomb of the Dragon Emperor (2008) ,5.2,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt0859163/
Before I Wake (2016) ,6.2,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt3174376/
What Lies Beneath (2000) ,6.6,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0161081/
Eden Lake (2008) ,6.8,"Horror, Thriller            ",www.imdb.com/title/tt1020530/
Grindhouse (2007) ,7.5,"Action, Horror, Thriller            ",www.imdb.com/title/tt0462322/
Paranormal Attraction (2020) ,2.4,Horror            ,www.imdb.com/title/tt10223876/
Idle Hands (1999) ,6.2,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0138510/
Ôdishon (1999) ,7.2,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0235198/
Untitled: The Walking Dead Movie ,None,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt9859436/
Better Watch Out (II) (2016) ,6.5,"Comedy, Crime, Horror            ",www.imdb.com/title/tt4443658/
The Dead Zone (1983) ,7.2,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0085407/
Exorcist: The Beginning (2004) ,5.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0204313/
Nightbreed (1990) ,6.6,"Action, Fantasy, Horror            ",www.imdb.com/title/tt0100260/
The Innocents (1961) ,7.8,Horror            ,www.imdb.com/title/tt0055018/
Poltergeist II: The Other Side (1986) ,5.7,Horror            ,www.imdb.com/title/tt0091778/
Let's Scare Jessica to Death (1971) ,6.4,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0067341/
Jason X (2001) ,4.4,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0211443/
The Return of the Texas Chainsaw Massacre (1995) ,3.3,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt0110978/
Near Dark (1987) ,7.0,"Action, Crime, Drama            ",www.imdb.com/title/tt0093605/
Twin Peaks: Fire Walk with Me (1992) ,7.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0105665/
[Rec] (2007) ,7.4,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt1038988/
Pandorum (2009) ,6.7,"Action, Horror, Mystery            ",www.imdb.com/title/tt1188729/
