Title,Rating,Genres,Tags,Url
The Unfamiliar (2020) ,5.2,"Horror, Thriller            ","['doctor', 'british', 'army', 'ptsd']",https://www.imdb.com//title/tt8109470/
White Zombie (1932) ,6.3,Horror            ,"['zombie', 'voodoo', 'haiti', 'voodoo zombie', 'plantation']",https://www.imdb.com//title/tt0023694/
Science Fiction Volume One: The Osiris Child (2016) ,5.6,"Action, Adventure, Drama            ","['future', 'colonisation', 'alien world', 'supernatural power', 'creature']",https://www.imdb.com//title/tt4536768/
Silent House (2011) ,5.2,"Drama, Horror, Mystery            ","['girl', 'hearing noises', 'uninterrupted shot', 'haunted house', 'bound and gagged']",https://www.imdb.com//title/tt1767382/
Revenge of the Creature (1955) ,5.7,"Horror, Sci-Fi            ","['1950s', 'damsel in distress', 'psychotronic film', 'universal classic monster', 'monster movie']",https://www.imdb.com//title/tt0048554/
Braid (2018) ,5.3,"Horror, Mystery, Thriller            ","['rules', 'house', 'medical mask', 'one word title', 'shovel']",https://www.imdb.com//title/tt4638148/
Amityville 3-D (1983) ,4.1,Horror            ,"['death', 'ghost', 'car accident', 'journalist', 'basement']",https://www.imdb.com//title/tt0085159/
The Sword and the Sorcerer (1982) ,5.6,"Action, Adventure, Fantasy            ","['sorcerer', 'blood', 'sword and sorcery', 'princess', 'branding iron']",https://www.imdb.com//title/tt0084749/
Reborn (I) (2018) ,4.2,Horror            ,['girl'],https://www.imdb.com//title/tt7975674/
Vamp (1986) ,6.0,"Comedy, Fantasy, Horror            ","['vampire', 'brief nudity', 'night', 'chase', 'murder']",https://www.imdb.com//title/tt0092147/
Ill: Final Contagium (2020) ,5.1,"Fantasy, Horror, Sci-Fi            ",[],https://www.imdb.com//title/tt9788828/
Revival (III) ,None,Horror            ,[],https://www.imdb.com//title/tt7343666/
Ils (2006) ,6.4,"Horror, Thriller            ","['night', 'intruder', 'underground tunnel', 'tunnel', 'teen violence']",https://www.imdb.com//title/tt0465203/
Tenemos la carne (2016) ,4.7,"Drama, Fantasy, Horror            ","['explicit sex', 'unsimulated sex', 'erection', 'peeing', 'necrophilia']",https://www.imdb.com//title/tt4682708/
[Rec]² (2009) ,6.5,"Action, Adventure, Fantasy            ","['flesh eating zombie', 'open ended', 'f word', 'murder of a child', 'shooting a child in the head']",https://www.imdb.com//title/tt1245112/
Dread (2009) ,5.7,"Drama, Horror, Thriller            ","['killed with an axe', 'female captive', 'friend murders friend', 'incest victim', 'childhood trauma']",https://www.imdb.com//title/tt1331307/
Dark Angel (1990) ,6.1,"Action, Crime, Horror            ","['white eyes', 'alien gun', 'cd', 'automatic weapon', 'stiletto']",https://www.imdb.com//title/tt0099817/
Afflicted (2013) ,6.3,"Action, Adventure, Horror            ","['blood', 'psychotronic film', 'canadian identity', 'seizure', 'mockumentary']",https://www.imdb.com//title/tt2309961/
Demon Seed (1977) ,6.3,"Horror, Sci-Fi            ","['childbirth', 'voyeur', 'computer', 'scientist', 'house']",https://www.imdb.com//title/tt0075931/
The Super (2017) ,5.9,"Horror, Thriller            ","['apartment', 'janitor', 'maintenance man', 'voodoo', 'ghost']",https://www.imdb.com//title/tt5884784/
Wolf Creek 2 (2013) ,6.1,"Action, Horror, Thriller            ","['characters murdered one by one', 'psychopathic murderer', 'slasher murderer', 'tourist', 'crime spree']",https://www.imdb.com//title/tt2004432/
Asylum (I) (1972) ,6.5,Horror            ,"['mental institution', 'british horror', 'anthology', 'blindness', 'insanity']",https://www.imdb.com//title/tt0068230/
Highway to Hell (1991) ,6.0,"Adventure, Comedy, Fantasy            ","['pursuit', 'supernatural power', 'car chase', 'biker gang', 'motorcycle']",https://www.imdb.com//title/tt0104418/
Vargtimmen (1968) ,7.6,"Drama, Horror            ","['surrealism', 'island', 'artist', 'diary', 'husband shoots wife']",https://www.imdb.com//title/tt0063759/
"Silent Night, Deadly Night (1984) ",5.9,"Horror, Thriller            ","['santa claus', 'christmas', '1980s', 'mother superior', 'serial killer']",https://www.imdb.com//title/tt0088117/
The Amityville Murders (2018) ,4.7,Horror            ,"['psychotronic film', 'high powered rifle', 'murder', 'voices', 'house']",https://www.imdb.com//title/tt6984258/
Suburban Gothic (2014) ,5.5,"Comedy, Horror            ","['bartender', 'ghost', 'girl', 'blow job gesture', 'obscene gesture']",https://www.imdb.com//title/tt3279176/
Mohawk (2017) ,4.5,"Action, Drama, History            ","['war of 1812', 'year 1814', 'mohawk', 'polyamory', 'native american']",https://www.imdb.com//title/tt5189828/
Deathgasm (2015) ,6.3,"Action, Comedy, Horror            ","['short dress', 'female frontal nudity', 'dream girl', 'thigh high socks', 'vomiting blood']",https://www.imdb.com//title/tt3705412/
Leprechaun 2 (1994) ,4.6,"Comedy, Fantasy, Horror            ","['invisibility', 'severed finger', 'bar', 'ring', 'supernatural']",https://www.imdb.com//title/tt0110329/
Fritt vilt (2006) ,6.3,"Horror, Thriller            ","['nudity', 'characters murdered one by one', 'masked murderer', 'mysterious murderer', 'psycho murderer']",https://www.imdb.com//title/tt0808276/
Saturday the 14th (1981) ,4.7,"Comedy, Fantasy, Horror            ","['eyes watching from behind a painting', 'murder of a police officer', 'psychotronic film', 'vampire', 'fish man']",https://www.imdb.com//title/tt0083033/
The Pact (II) (2012) ,5.7,"Horror, Mystery, Thriller            ","['hair tied to something', 'motorcycle riding', 'hidden room', 'barefoot woman', 'close up of eye']",https://www.imdb.com//title/tt2040560/
Blood Rage (1987) ,5.8,Horror            ,"['slasher killer', 'slasher flick', 'thanksgiving', 'drive in theater', 'telephone']",https://www.imdb.com//title/tt0085253/
One Missed Call (2008) ,4.0,"Horror, Mystery            ","['supernatural horror', 'mexican actress playing american character', 'death', 'voice mail', 'phone terror']",https://www.imdb.com//title/tt0479968/
Slaughter High (1986) ,5.3,"Horror, Thriller            ","['high school', 'male full frontal nudity', 'slasher', 'murder of a nude woman', 'revenge']",https://www.imdb.com//title/tt0091969/
The Black Cat (1934) ,7.0,"Adventure, Crime, Horror            ","['black cat', 'psychiatrist', 'bus', 'train', 'chess']",https://www.imdb.com//title/tt0024894/
Candyman: Farewell to the Flesh (1995) ,5.3,"Horror, Thriller            ","['frame up', 'stabbing a woman', 'five word title', 'color in title', 'blonde']",https://www.imdb.com//title/tt0112625/
Cry Wolf (2005) ,5.8,"Drama, Horror, Mystery            ","['teenage girl', 'slasher flick', 'mask', 'halloween costume', 'halloween']",https://www.imdb.com//title/tt0384286/
All Cheerleaders Die (2013) ,5.1,"Comedy, Fantasy, Horror            ","['football', 'murder', 'superhuman strength', 'sex with the undead', 'orgasm']",https://www.imdb.com//title/tt2527186/
Rose (V) (2020) ,7.4,Horror            ,['stranger'],https://www.imdb.com//title/tt9643228/
Son of Frankenstein (1939) ,7.1,"Drama, Horror, Sci-Fi            ","['sequel', 'shot to death', 'scientist', 'castle', 'broken neck']",https://www.imdb.com//title/tt0031951/
Alone in the Dark (2005) ,2.4,"Action, Horror, Sci-Fi            ","['monster movie', 'bad movie', 'crap', 'trash', 'bad acting']",https://www.imdb.com//title/tt0369226/
Midsommer (2003) ,5.7,"Drama, Horror, Mystery            ","['party', 'midsummer', 'suicide', 'guilt', 'sweden']",https://www.imdb.com//title/tt0339385/
Hollywood Chainsaw Hookers (1988) ,5.3,"Comedy, Horror            ","['female removes her clothes', 'bare breasts', 'prostitute', 'bathtub', 'voyeur']",https://www.imdb.com//title/tt0095312/
Untitled Alien Prequel ,None,"Horror, Mystery, Sci-Fi            ","['trapped in space', 'monster', 'creature', 'alien', 'xenomorph']",https://www.imdb.com//title/tt10582690/
Shut In (I) (2016) ,4.8,"Drama, Horror, Mystery            ","['nightmare', 'boy', 'psychologist', 'single parent', 'bathtub']",https://www.imdb.com//title/tt2582500/
Attack of the Killer Tomatoes! (1978) ,4.6,"Adventure, Comedy, Horror            ","['based on short film', 'disaster', 'punctuation in title', 'exclamation point in title', 'monster']",https://www.imdb.com//title/tt0080391/
The X Files: I Want to Believe (2008) ,5.9,"Crime, Drama, Horror            ","['x files', 'fbi', 'psychic vision', 'psychic', 'priest']",https://www.imdb.com//title/tt0443701/
The Ninth Configuration (1980) ,7.0,"Comedy, Drama, Horror            ","['walking through a wall', 'psychotronic film', 'beer', '1980s', 'memorial']",https://www.imdb.com//title/tt0081237/
The Domestics (2018) ,5.7,"Action, Horror, Sci-Fi            ","['supermarket', 'boxer shorts', 'russian roulette', 'hairy chest', 'post apocalypse']",https://www.imdb.com//title/tt5591666/
Post Mortem (I) (2020) ,6.9,"Horror, Mystery, Thriller            ","['post mortem photography', 'hungary', 'world war one', 'paranormal investigation', 'haunted village']",https://www.imdb.com//title/tt9834506/
The World Is Full of Secrets (2018) ,4.8,"Drama, Horror            ",['girl'],https://www.imdb.com//title/tt9143604/
The Cured (2017) ,5.5,"Drama, Horror, Sci-Fi            ","['disease', 'infection', 'military', 'uncle nephew relationship', 'flashback']",https://www.imdb.com//title/tt3463106/
TerrorVision (1986) ,5.7,"Comedy, Horror, Sci-Fi            ","['television', 'satellite dish', 'alien', 'telephone call', 'female horror host']",https://www.imdb.com//title/tt0092074/
Hostile (I) (2017) ,5.4,"Drama, Horror, Sci-Fi            ","['post apocalypse', 'monster', 'one word title', 'written by director', 'female protagonist']",https://www.imdb.com//title/tt5085522/
Mangiati vivi! (1980) ,5.2,"Adventure, Horror            ","['exploitation film', 'mass suicide', 'new york city new york', 'papua new guinea', 'new york cityscape']",https://www.imdb.com//title/tt0081112/
Monsters: Dark Continent (2014) ,4.3,"Action, Drama, Horror            ","['giant creature', 'post apocalypse', 'alien invasion', 'detroit michigan', 'giant monster']",https://www.imdb.com//title/tt1935302/
Red 11 (2019) ,5.1,"Horror, Sci-Fi, Thriller            ",['hospital'],https://www.imdb.com//title/tt7837402/
Blood Fest (2018) ,5.3,"Comedy, Horror            ","['splatter comedy', 'masked killer', 'horror fan', 'showman', 'festival']",https://www.imdb.com//title/tt7208564/
The Town That Dreaded Sundown (2014) ,5.6,"Horror, Mystery, Thriller            ","['younger version of character', 'characters murdered one by one', 'hooded man', 'burlap sack', 'bedroom scene']",https://www.imdb.com//title/tt2561546/
Fortune Cookie (2016) ,4.2,Horror            ,"['evil wins', 'fortune cookie', 'car accident', 'no survivors', 'exploding head']",https://www.imdb.com//title/tt5371922/
Porno (2019) ,4.9,"Comedy, Horror            ","['bare breasts', 'large breasts', 'female full frontal nudity', 'female pubic hair', 'male frontal nudity']",https://www.imdb.com//title/tt8485772/
Wrong Turn (II) ,None,"Horror, Thriller            ",['community'],https://www.imdb.com//title/tt9110170/
The Night Flier (1997) ,6.0,"Fantasy, Horror, Mystery            ","['reporter', 'vampire', 'tragedy', 'light airplane', 'airplane']",https://www.imdb.com//title/tt0119784/
The Medusa Touch (1978) ,7.0,"Horror, Sci-Fi            ","['death of parents', 'hit by car', 'hit with a statuette', 'psychotherapy', 'school fire']",https://www.imdb.com//title/tt0077921/
The Bunny Game (2011) ,3.5,Horror            ,"['prostitute', 'mercilessness', 'sadist', 'bound in chains', 'fear']",https://www.imdb.com//title/tt1522846/
Intruder (1989) ,6.3,"Horror, Thriller            ","['gore', 'slasher', 'blood splatter', 'violence', 'insanity']",https://www.imdb.com//title/tt0095379/
Dracula: Prince of Darkness (1966) ,6.8,Horror            ,"['female vampire', 'crucifix pendant', 'hanging upside down', 'stake through the heart', 'count dracula character']",https://www.imdb.com//title/tt0059127/
Puppet Master: The Littlest Reich (2018) ,5.4,"Comedy, Horror            ","['gore', 'jewish man', 'death from a fall', 'jumping out of a window', 'tour']",https://www.imdb.com//title/tt5685006/
The Lodgers (2017) ,5.1,"Drama, Horror, Mystery            ","['gothic', 'gothic horror', '1920s', 'ireland', 'haunted house']",https://www.imdb.com//title/tt4399952/
Cannibal Women in the Avocado Jungle of Death (1989) ,4.8,"Action, Adventure, Comedy            ","['female nudity', 'cannibal', 'nude swimming', 'bare breasts', 'voyeur']",https://www.imdb.com//title/tt0094834/
The Hallow (2015) ,5.7,"Fantasy, Horror, Thriller            ","['folk horror', 'dead animal', 'superstition', 'folklore', 'local legend']",https://www.imdb.com//title/tt2474976/
Abduction (I) (2019) ,4.9,"Action, Horror, Sci-Fi            ",['park'],https://www.imdb.com//title/tt7867360/
Vampyros Lesbos (1971) ,5.4,"Drama, Horror            ","['lesbian vampire', 'lesbian', 'human vampire sex', 'erotic vampire', 'scantily clad female']",https://www.imdb.com//title/tt0066380/
Tribal Get Out Alive (2020) ,6.8,"Action, Horror, Thriller            ",['military'],https://www.imdb.com//title/tt10126136/
Hell Is Where the Home Is (2018) ,5.0,"Horror, Thriller            ","['bound and gagged', 'cleave gag', 'home invasion']",https://www.imdb.com//title/tt7284202/
6 Souls (2010) ,6.1,"Horror, Mystery, Thriller            ","['murder', 'multiple personality', 'death', 'psychiatrist', 'soul']",https://www.imdb.com//title/tt1179069/
Severance (2006) ,6.5,"Comedy, Horror, Thriller            ","['female nudity', 'exploitation', 'midnight movie', 'grindhouse film', 'absurd violence']",https://www.imdb.com//title/tt0464196/
Hei tai yang 731 (1988) ,6.1,"Drama, History, Horror            ","['mondo', 'prisoner', 'biological weapon', 'childhood friend', 'defeat']",https://www.imdb.com//title/tt0093170/
Asylum: Twisted Horror and Fantasy Tales (2020) ,6.9,"Comedy, Horror, Sci-Fi            ",[],https://www.imdb.com//title/tt11708140/
Unhinged (II) (2017) ,4.1,Horror            ,"['bridal veil', 'road trip', 'remake', 'veil', 'mask']",https://www.imdb.com//title/tt5940342/
Sebelum Iblis Menjemput: Ayat Dua (2020) ,6.0,"Horror, Mystery, Thriller            ","['woman', 'sequel', 'second part']",https://www.imdb.com//title/tt10776270/
Stree (2018) ,7.6,"Comedy, Horror            ","['vengeful ghost', 'mysterious woman', 'father son relationship', 'friendship', 'prostitute']",https://www.imdb.com//title/tt8108202/
Hellraiser: Revelations (2011) ,2.7,Horror            ,"['puzzle box', 'bar', 'incest', 'human sacrifice', 'infanticide']",https://www.imdb.com//title/tt1716747/
A Feral World (2020) ,3.0,"Drama, Horror, Sci-Fi            ","['post apocalypse', 'dystopia', 'coming of age', 'wasteland']",https://www.imdb.com//title/tt9542116/
Martin (1977) ,7.1,"Drama, Horror            ","['vampire', 'cult film', 'teenage vampire', 'low budget film', 'family curse']",https://www.imdb.com//title/tt0077914/
The Devil Rides Out (1968) ,7.0,Horror            ,"['baphomet', 'coven', 'devil worship', 'satanic goat', 'damsel in distress']",https://www.imdb.com//title/tt0062885/
Vampire Circus (1972) ,6.4,Horror            ,"['vampire', 'castle', 'curse', 'lust', 'circus']",https://www.imdb.com//title/tt0067924/
One Dark Night (1982) ,5.7,Horror            ,"['initiation', 'telekinesis', 'mausoleum', 'living dead', 'supernatural power']",https://www.imdb.com//title/tt0086050/
Death House (2017) ,3.0,"Action, Crime, Horror            ","['topless female nudity', 'female nudity', 'secret prison', 'evil creature', 'gore']",https://www.imdb.com//title/tt2984576/
The Huntress: Rune of the Dead (2019) ,5.6,"Action, Drama, Fantasy            ","['medieval times', 'scandinavian', 'viking', 'forest', 'missing father']",https://www.imdb.com//title/tt8284860/
